PRTAGE,PESEX,GESTFIPS,PRCITSHP,PTDTRACE,PEMARITL,HRNUMHOU,PRNMCHLD,PEEDUCA,PRCOW1,PRDTIND1,PRDTOCC1,PRHRUSL,HEFAMINC
21,2,17,1,2,6,2,0,39,4,46,13,3,11
29,1,17,1,1,6,4,0,39,4,46,13,3,15
39,1,18,1,1,6,3,0,39,4,45,20,3,9
20,2,18,1,1,6,3,0,39,4,46,13,3,6
26,1,19,1,1,6,4,1,39,4,45,13,3,14
17,2,21,4,2,6,3,0,39,4,46,13,3,9
41,2,22,1,2,6,2,1,39,4,46,13,3,6
22,1,22,1,1,6,2,0,39,4,46,13,3,6
23,1,22,1,1,6,3,0,39,4,46,13,3,10
54,1,23,3,1,6,1,0,39,4,46,13,3,5
22,1,23,1,1,6,2,0,39,4,46,16,3,7
19,2,23,1,1,6,2,0,39,4,46,16,3,7
19,2,24,5,1,6,3,0,39,4,45,14,3,10
37,2,24,1,2,6,4,1,39,4,46,13,3,10
18,2,25,1,8,6,5,0,39,4,45,6,3,15
44,1,25,5,1,6,3,0,39,4,46,22,3,9
19,1,25,1,1,6,3,0,39,4,44,16,3,15
18,2,26,1,1,6,5,0,39,4,46,22,3,12
24,2,26,1,1,6,2,0,39,4,46,13,3,10
48,1,28,1,2,6,1,0,39,4,45,13,3,6
34,1,28,1,1,6,2,0,39,4,46,13,3,10
21,1,28,1,2,6,2,0,39,4,46,13,3,13
30,2,30,1,1,6,2,0,39,5,46,13,3,8
20,2,30,1,1,6,2,0,39,4,46,13,3,5
18,1,30,1,1,6,4,1,39,4,46,13,3,9
53,1,31,1,1,6,3,0,39,4,46,17,3,10
22,1,32,1,8,6,3,0,39,4,45,22,3,13
19,2,32,1,1,6,3,0,39,4,46,13,3,15
48,1,35,5,1,6,2,0,39,4,46,13,3,7
22,2,35,1,1,6,4,0,39,4,46,13,3,14
19,2,35,1,3,6,6,1,39,4,46,16,3,13
20,1,36,1,1,6,3,0,39,4,46,13,3,12
20,1,36,4,1,6,3,0,39,4,46,13,3,8
38,2,36,5,1,6,3,1,39,4,45,21,3,12
25,1,36,1,1,6,2,0,39,4,45,17,3,4
27,1,37,1,1,6,3,0,39,4,44,15,3,14
18,2,37,1,7,6,3,0,39,4,46,8,3,9
24,1,38,1,1,6,2,0,39,4,46,13,3,13
38,2,38,1,1,6,1,0,39,4,46,16,3,1
18,1,38,1,16,6,6,0,39,4,46,13,3,11
19,2,39,1,1,6,2,0,39,4,46,13,3,11
19,1,39,1,1,6,2,0,39,4,44,15,3,15
21,1,39,1,1,6,4,0,39,4,46,13,3,14
23,1,40,1,6,6,1,0,39,4,46,13,3,8
30,2,41,1,1,6,2,0,39,4,44,15,3,9
51,1,41,1,1,6,2,0,39,4,44,16,3,14
33,2,41,1,2,6,10,2,39,4,46,13,3,1
25,1,41,1,1,6,3,0,39,4,46,13,3,15
18,2,41,1,1,6,4,0,39,4,46,13,3,16
24,2,41,1,1,6,4,0,39,4,45,17,3,13
27,2,42,1,1,6,4,2,39,4,46,13,3,6
20,1,42,1,1,6,4,0,39,4,46,1,3,15
20,1,42,1,1,6,3,0,39,4,46,13,3,13
20,2,42,1,1,6,2,0,39,4,46,13,3,6
38,2,44,5,1,6,2,0,39,4,45,14,3,8
46,2,45,1,2,6,3,2,39,4,46,13,3,12
33,2,45,1,2,6,5,4,39,4,45,14,3,6
50,2,45,1,2,6,3,0,39,4,46,13,3,7
19,2,46,1,1,6,6,0,39,4,46,13,3,13
18,2,47,1,2,6,4,0,39,4,46,16,3,2
29,1,47,1,1,6,1,0,39,4,46,13,3,6
25,1,47,1,1,6,3,1,39,4,46,13,3,9
19,1,47,1,1,6,3,0,39,4,46,13,3,10
38,1,48,1,1,6,3,0,39,4,46,13,3,11
20,1,48,1,2,6,4,0,39,4,46,13,3,11
21,1,49,1,1,6,3,0,39,4,46,13,3,9
18,2,50,1,1,6,5,0,39,4,45,14,3,13
48,1,50,1,1,6,1,0,39,4,46,13,3,6
18,1,51,1,1,6,3,0,39,4,46,13,3,11
31,2,51,1,1,6,3,0,39,4,46,13,3,15
24,2,51,1,1,6,3,0,39,4,44,15,3,15
21,2,53,1,1,6,2,0,39,4,46,13,3,4
28,1,53,1,1,6,3,0,39,4,46,22,3,13
49,2,53,1,6,6,7,0,39,4,45,14,3,13
32,1,55,1,1,6,3,0,39,4,46,13,3,13
24,2,56,1,1,6,3,1,39,4,46,13,3,11
23,1,56,1,1,6,4,0,39,4,46,13,3,15
50,2,9,1,2,5,2,0,39,4,46,1,3,10
25,1,16,1,1,5,2,0,39,4,46,13,3,4
36,2,55,1,1,5,1,0,39,4,46,13,3,4
30,2,56,1,7,5,6,3,39,4,45,14,3,11
32,2,1,1,1,4,5,3,39,4,46,16,3,1
63,2,4,4,4,4,4,0,39,4,46,16,3,9
51,2,10,1,1,4,3,0,39,4,46,1,3,4
62,2,13,1,2,4,1,0,39,4,45,13,3,10
41,2,19,1,1,4,3,0,39,4,46,13,3,12
41,2,21,1,1,4,2,0,39,4,46,13,3,7
40,2,26,1,1,4,6,5,39,4,46,13,3,11
48,2,27,1,1,4,4,2,39,4,46,13,3,7
33,2,30,1,1,4,6,4,39,4,46,13,3,14
40,2,32,1,1,4,2,0,39,4,46,13,3,8
16,2,37,1,2,4,3,0,39,4,46,13,3,8
47,1,39,1,1,4,2,0,39,4,46,13,3,7
60,1,39,1,2,4,1,0,39,4,44,15,3,8
61,2,40,3,4,4,2,0,39,4,44,17,3,7
55,1,40,1,1,4,3,0,39,4,46,13,3,10
35,1,41,1,1,4,3,1,39,4,45,13,3,6
34,2,48,1,1,4,4,2,39,4,46,13,3,12
42,2,50,1,1,4,4,3,39,4,46,13,3,7
53,2,55,1,1,4,2,0,39,4,44,12,3,10
65,2,5,1,1,3,1,0,39,2,46,13,3,9
52,2,16,1,1,3,2,0,39,4,46,14,3,4
45,1,17,5,1,3,1,0,39,4,46,13,3,12
34,2,10,1,1,2,5,0,39,4,46,13,3,16
30,1,32,5,1,2,1,0,39,4,46,13,3,8
37,2,6,4,1,1,3,0,39,4,46,1,3,12
35,1,6,5,1,1,6,2,39,4,46,13,3,11
39,1,6,5,1,1,3,1,39,4,46,13,3,1
36,2,6,5,1,1,3,1,39,4,45,14,3,1
69,2,6,2,5,1,2,0,39,4,46,1,3,15
58,2,8,1,1,1,3,0,39,4,46,13,3,14
44,2,9,1,1,1,3,1,39,4,46,13,3,10
37,2,10,1,1,1,5,1,39,4,46,13,3,13
46,2,12,1,1,1,3,1,39,4,46,13,3,8
20,2,12,4,2,1,5,0,39,4,46,13,3,7
31,2,12,1,1,1,2,0,39,4,46,13,3,15
41,2,12,5,1,1,3,1,39,4,45,14,3,9
38,2,13,1,2,1,4,1,39,4,46,13,3,10
39,2,13,1,2,1,4,1,39,4,46,13,3,10
44,1,13,1,1,1,4,1,39,4,45,14,3,6
43,2,16,4,1,1,7,3,39,5,46,16,3,13
43,2,17,1,1,1,4,0,39,4,46,13,3,10
28,2,20,4,1,1,2,0,39,4,46,13,3,10
21,2,26,1,1,1,5,0,39,4,46,16,3,7
59,2,26,1,1,1,2,0,39,4,46,13,3,13
37,1,27,5,1,1,3,1,39,4,46,13,3,11
28,2,27,5,1,1,3,1,39,4,46,13,3,11
33,2,28,1,1,1,4,2,39,4,46,13,3,14
30,1,30,1,1,1,6,2,39,4,46,13,3,12
61,2,30,1,3,1,3,0,39,4,46,13,3,12
27,1,31,1,1,1,4,2,39,4,46,13,3,9
55,2,31,1,1,1,2,0,39,4,46,13,3,13
66,2,34,1,1,1,2,0,39,4,46,13,3,9
37,2,36,4,4,1,13,2,39,4,46,16,3,13
60,1,36,4,4,1,4,0,39,4,46,20,3,10
59,2,36,1,1,1,2,0,39,4,44,15,3,13
73,2,36,1,1,1,2,0,39,4,44,17,3,12
24,2,37,5,1,1,3,1,39,4,45,13,3,9
31,1,39,5,1,1,4,2,39,4,46,13,3,2
37,1,39,1,1,1,4,2,39,4,46,13,3,7
59,2,40,1,1,1,2,0,39,2,46,13,3,13
47,2,41,4,1,1,5,1,39,4,45,14,3,11
55,2,42,1,1,1,2,0,39,4,46,13,3,13
54,2,42,1,1,1,3,0,39,4,46,1,3,13
66,2,42,1,1,1,2,0,39,4,46,13,3,15
50,2,44,4,2,1,5,0,39,4,46,13,3,10
36,1,44,1,2,1,5,2,39,4,45,1,3,11
29,2,45,1,1,1,2,0,39,4,46,13,3,10
46,2,46,1,1,1,3,1,39,4,46,13,3,8
69,1,46,1,1,1,2,0,39,3,44,14,3,4
27,1,47,1,1,1,4,2,39,4,46,13,3,9
31,2,48,1,2,1,6,4,39,4,46,1,3,10
18,1,48,1,1,1,6,0,39,4,46,16,3,7
40,1,48,4,1,1,4,2,39,4,46,1,3,8
34,2,48,1,1,1,4,2,39,4,46,13,3,5
43,1,48,1,1,1,4,1,39,4,46,13,3,9
31,1,49,5,1,1,4,2,39,4,46,13,3,7
36,2,49,5,1,1,6,4,39,4,46,16,3,11
35,2,51,4,1,1,6,3,39,4,46,13,3,14
75,1,56,1,1,1,2,0,39,4,44,14,3,9
38,1,56,1,1,1,4,1,39,4,45,20,3,9
20,2,1,1,2,6,1,0,40,4,46,13,3,9
21,1,2,1,2,6,6,0,40,4,46,13,3,15
28,2,5,1,1,6,2,0,40,4,45,17,3,7
22,2,6,1,1,6,3,0,40,4,44,17,3,11
30,2,6,1,1,6,1,0,40,4,46,9,3,7
31,1,6,1,1,6,2,0,40,4,46,13,3,11
25,2,6,1,1,6,3,0,40,4,45,13,3,2
19,1,6,1,1,6,6,0,40,4,44,13,3,15
19,1,6,1,1,6,5,0,40,4,44,9,3,16
21,1,8,1,4,6,7,0,40,4,44,15,3,14
23,1,8,1,4,6,7,0,40,4,44,15,3,14
23,1,8,1,1,6,4,0,40,4,46,13,3,10
22,1,8,1,1,6,4,0,40,4,46,13,3,10
27,2,11,1,2,6,1,0,40,4,46,13,3,4
20,2,12,1,1,6,4,0,40,4,46,16,3,15
24,1,12,1,1,6,1,0,40,4,46,16,3,12
23,1,12,1,1,6,2,0,40,4,46,13,3,14
26,2,13,1,1,6,2,0,40,4,46,13,3,14
35,1,15,1,9,6,7,0,40,4,46,13,3,13
21,2,16,1,6,6,3,0,40,4,45,17,3,15
24,2,16,1,1,6,2,0,40,4,46,13,3,7
22,2,16,1,1,6,2,0,40,4,46,13,3,11
19,1,17,1,1,6,3,0,40,4,46,16,3,11
26,1,19,1,1,6,3,1,40,4,44,14,3,9
24,1,19,1,1,6,4,0,40,4,46,13,3,14
18,2,24,1,1,6,4,0,40,4,44,8,3,15
20,2,26,1,1,6,4,0,40,4,46,13,3,16
21,2,26,1,1,6,4,3,40,4,45,14,3,2
31,2,26,1,1,6,2,0,40,4,46,13,3,13
21,1,28,1,2,6,1,0,40,4,46,21,3,1
24,2,28,1,1,6,2,0,40,4,46,13,3,10
19,1,28,1,2,6,4,0,40,4,46,13,3,14
19,2,29,1,1,6,4,0,40,4,46,16,3,12
20,1,30,1,1,6,1,0,40,4,46,13,3,4
25,2,30,1,1,6,2,0,40,4,46,13,3,10
27,1,31,3,1,6,2,0,40,4,46,13,3,13
21,2,31,1,1,6,2,0,40,4,46,16,3,6
21,2,34,1,1,6,5,0,40,4,45,17,3,13
20,1,34,1,1,6,5,0,40,4,44,22,3,15
19,2,35,1,1,6,2,0,40,4,46,13,3,7
26,1,36,1,4,6,3,0,40,4,46,13,3,14
22,1,36,5,1,6,3,0,40,4,46,13,3,11
22,2,36,1,1,6,5,0,40,4,44,15,3,10
23,1,36,1,1,6,3,0,40,4,45,13,3,12
19,2,38,1,3,6,4,0,40,4,46,16,3,6
21,1,39,1,2,6,2,0,40,3,44,12,3,11
21,2,39,1,1,6,4,0,40,4,46,13,3,14
19,1,42,1,1,6,3,0,40,4,44,12,3,8
21,2,42,1,1,6,4,0,40,4,46,13,3,12
21,1,42,1,2,6,2,0,40,4,46,6,3,4
19,1,42,1,1,6,4,0,40,4,46,13,3,15
23,1,42,1,1,6,4,0,40,4,46,13,3,8
20,1,42,1,1,6,4,0,40,4,46,13,3,8
20,1,44,1,1,6,4,0,40,4,46,13,3,14
30,1,44,1,1,6,3,0,40,4,46,16,3,14
19,2,46,1,1,6,3,0,40,4,46,13,3,7
32,2,48,1,2,6,4,3,40,4,46,13,3,8
22,1,48,1,1,6,5,0,40,4,46,22,3,16
30,1,48,1,1,6,1,0,40,4,46,13,3,6
21,2,48,1,1,6,2,0,40,4,44,17,3,8
21,2,50,1,1,6,5,0,40,4,45,14,3,13
28,2,50,1,1,6,3,0,40,4,46,13,3,15
19,1,50,1,1,6,3,0,40,4,46,13,3,13
21,2,51,1,1,6,4,0,40,4,46,13,3,16
22,1,51,1,1,6,4,0,40,4,46,13,3,15
19,2,53,1,1,6,3,0,40,4,46,13,3,16
35,2,54,1,1,6,3,2,40,4,46,13,3,8
33,1,55,1,2,6,4,0,40,4,46,13,3,15
19,2,56,1,1,6,2,0,40,3,44,15,3,6
24,1,56,1,1,6,1,0,40,4,46,13,3,6
27,2,22,1,2,5,6,4,40,4,46,16,3,6
24,2,27,3,1,5,4,0,40,4,46,13,3,7
30,1,37,1,8,5,3,2,40,4,46,13,3,6
37,2,8,1,1,4,2,0,40,4,46,13,3,6
54,2,12,4,1,4,2,1,40,4,46,13,3,7
34,1,16,1,1,4,2,0,40,4,46,8,3,11
33,2,16,1,1,4,3,0,40,4,46,13,3,15
28,1,23,1,1,4,2,0,40,4,46,13,3,12
55,2,24,1,1,4,2,0,40,4,46,1,3,6
26,2,32,1,1,4,2,1,40,4,46,13,3,11
38,1,35,1,1,4,6,2,40,4,46,13,3,9
42,1,48,1,1,4,2,0,40,4,46,1,3,12
47,2,53,1,7,4,3,0,40,4,46,13,3,14
45,2,54,1,1,4,2,1,40,4,45,13,3,11
43,2,54,3,1,4,3,1,40,3,44,17,3,1
36,2,56,1,1,4,4,2,40,4,46,13,3,3
29,1,6,5,4,2,3,0,40,4,46,13,3,15
22,2,36,1,1,2,4,1,40,4,46,13,3,8
62,1,51,1,1,2,1,0,40,4,46,13,3,12
49,1,6,5,1,1,3,1,40,4,46,13,3,10
44,2,6,4,4,1,6,2,40,4,44,13,3,15
49,1,6,1,1,1,5,1,40,5,44,9,3,14
43,2,9,2,1,1,4,0,40,4,45,14,3,16
49,2,9,5,1,1,3,0,40,4,46,13,3,13
40,1,11,1,1,1,2,0,40,4,46,13,3,14
27,2,12,5,1,1,5,2,40,4,46,13,3,11
33,1,15,1,1,1,4,2,40,4,44,13,3,12
43,2,15,1,1,1,4,2,40,4,45,13,3,15
42,2,16,1,1,1,6,4,40,4,46,13,3,14
34,2,16,1,1,1,2,0,40,4,46,13,3,11
72,1,29,1,1,1,2,0,40,5,44,9,3,13
51,2,30,1,1,1,4,0,40,4,46,21,3,13
58,2,30,1,1,1,3,0,40,4,45,15,3,11
49,2,32,1,1,1,4,1,40,4,44,15,3,15
48,2,33,1,1,1,5,0,40,4,46,13,3,11
50,2,37,2,1,1,3,1,40,1,46,13,3,8
58,2,40,1,1,1,2,0,40,5,46,1,3,15
34,2,41,4,1,1,4,2,40,5,44,9,3,7
37,1,41,4,1,1,3,1,40,4,46,13,3,11
39,2,47,1,1,1,2,0,40,4,44,1,3,15
27,2,50,1,1,1,2,0,40,4,46,13,3,12
41,2,54,1,1,1,6,2,40,4,46,13,3,13
25,2,5,1,1,6,2,0,41,4,46,13,3,8
21,1,12,4,1,6,5,0,41,4,45,13,3,15
53,2,42,1,1,6,2,0,41,4,44,15,3,1
26,1,48,1,1,6,3,0,41,4,44,13,3,7
23,2,48,1,1,6,4,0,41,4,46,16,3,8
56,2,27,1,1,5,1,0,41,4,45,14,3,7
29,2,31,1,1,5,3,1,41,4,46,13,3,8
61,1,42,1,1,4,2,0,41,2,44,14,3,13
43,2,32,1,1,3,4,0,41,4,46,13,3,14
37,1,1,1,1,1,2,0,41,4,46,13,3,12
62,2,35,1,1,1,3,0,41,4,46,13,3,16
31,2,36,4,4,1,13,3,41,4,46,16,3,13
23,1,4,1,1,6,3,0,42,4,46,22,3,8
26,1,6,1,1,6,4,0,42,4,46,13,3,14
24,1,12,1,1,6,3,0,42,4,46,13,3,11
21,1,12,1,1,6,1,0,42,4,44,15,3,5
25,1,12,1,1,6,3,0,42,4,45,15,3,13
27,1,17,1,1,6,3,1,42,4,46,13,3,12
69,2,32,5,4,6,3,0,42,4,45,15,3,13
21,1,48,1,1,6,4,0,42,4,44,1,3,13
28,2,48,1,1,6,3,0,42,4,46,13,3,11
54,2,53,1,1,6,3,0,42,4,46,13,3,11
37,2,54,1,1,6,4,0,42,4,46,1,3,7
26,1,55,1,1,6,4,0,42,3,44,14,3,14
49,2,36,1,1,5,1,0,42,4,44,15,3,4
42,2,2,1,1,4,1,0,42,4,45,14,3,3
38,2,34,1,1,4,3,1,42,4,45,17,3,11
53,2,42,1,1,4,1,0,42,4,46,13,3,8
59,2,45,1,1,4,2,0,42,4,46,1,3,4
48,1,51,1,1,4,3,0,42,4,46,1,3,16
42,1,6,5,1,3,5,2,42,4,44,9,3,12
60,2,12,1,1,1,4,0,42,4,45,1,3,13
27,2,12,1,1,1,2,0,42,4,46,13,3,12
35,2,33,1,1,1,2,0,42,4,46,13,3,15
68,1,36,4,2,1,2,0,42,4,46,13,3,13
51,2,36,5,1,1,2,0,42,4,45,14,3,13
46,2,36,1,1,1,3,0,42,2,45,14,3,15
37,1,41,1,1,1,5,3,42,4,46,1,3,15
21,2,45,1,1,1,2,0,42,4,46,13,3,10
27,2,6,1,4,6,2,0,43,4,46,13,3,12
25,2,6,1,1,6,2,0,43,4,46,13,3,12
22,2,6,1,1,6,4,0,43,4,46,16,3,7
24,1,6,1,1,6,3,0,43,4,46,13,3,16
24,1,13,1,1,6,3,0,43,4,46,13,3,16
30,1,15,1,1,6,3,0,43,4,45,13,3,14
24,2,17,1,1,6,2,0,43,4,46,13,3,11
28,2,17,4,1,6,2,0,43,4,46,13,3,5
22,1,17,1,1,6,4,0,43,4,44,15,3,15
34,2,22,1,1,6,1,0,43,4,46,13,3,11
31,2,26,1,1,6,1,0,43,4,44,13,3,7
49,1,28,1,1,6,5,3,43,4,46,13,3,12
33,1,34,5,4,6,1,0,43,4,46,13,3,11
36,1,34,5,4,6,3,1,43,4,44,9,3,8
24,1,36,1,1,6,2,0,43,2,44,8,3,16
26,2,36,1,1,6,1,0,43,4,46,22,3,6
55,1,38,1,1,6,1,0,43,4,46,13,3,9
34,1,39,5,1,6,2,0,43,4,45,14,3,8
20,2,44,4,4,6,4,0,43,4,46,12,3,12
24,1,47,1,1,6,3,0,43,4,46,13,3,8
23,2,50,1,1,6,1,0,43,4,44,9,3,6
31,2,54,1,1,6,2,0,43,4,44,15,3,12
24,2,55,1,1,6,4,0,43,4,46,17,3,15
59,1,12,1,1,4,1,0,43,4,46,13,3,10
48,2,13,1,1,4,3,2,43,4,44,15,3,10
47,2,24,1,1,4,3,0,43,4,46,13,3,14
36,1,41,1,1,4,3,0,43,4,46,13,3,6
65,2,48,1,1,4,1,0,43,4,46,17,3,12
28,2,48,1,8,4,2,0,43,5,44,15,3,8
27,1,17,5,1,2,3,0,43,4,46,13,3,6
35,1,6,1,4,1,2,0,43,4,46,13,3,14
36,2,11,5,1,1,2,0,43,4,46,13,3,14
50,2,12,4,1,1,3,0,43,4,46,13,3,10
64,1,12,5,1,1,3,1,43,4,44,14,3,9
30,1,15,5,4,1,5,1,43,4,46,13,3,7
73,1,15,1,1,1,4,1,43,4,46,13,3,15
42,1,17,4,2,1,4,2,43,4,46,13,3,13
42,2,18,1,1,1,3,1,43,4,44,9,3,14
64,1,25,4,5,1,2,0,43,2,44,2,3,6
23,1,27,1,1,1,2,0,43,4,44,15,3,11
42,2,27,1,1,1,6,3,43,4,46,1,3,16
38,1,32,4,4,1,3,1,43,4,46,22,3,9
41,1,36,1,1,1,4,2,43,4,44,20,3,11
30,1,39,5,1,1,3,1,43,4,46,13,3,11
52,1,41,1,1,1,5,3,43,4,46,13,3,16
39,1,45,3,1,1,4,2,43,5,44,15,3,16
63,2,51,4,4,1,2,0,43,4,46,16,3,12
22,2,53,1,1,1,2,0,43,4,44,15,3,15
55,1,31,1,1,6,2,0,44,4,46,13,3,9
28,2,36,5,4,6,5,0,44,4,46,16,3,14
44,2,39,1,1,6,2,0,44,4,46,13,3,8
56,2,36,1,1,4,3,0,44,4,46,10,3,15
61,1,11,4,1,1,2,0,44,4,44,1,3,16
57,2,27,1,1,1,4,0,44,5,44,15,3,15
52,2,34,1,1,1,4,0,44,4,45,8,3,16
43,1,37,1,2,1,6,4,44,4,46,13,3,5
37,2,42,5,4,1,3,1,44,5,44,9,3,12
60,1,46,1,1,1,2,0,44,3,44,14,3,14
27,2,33,1,1,1,2,0,45,4,44,17,3,12
62,2,48,1,1,1,2,0,31,4,40,8,3,15
60,2,48,5,1,1,2,0,31,3,40,13,3,6
48,2,6,4,1,1,5,0,33,4,43,13,3,4
15,2,25,1,1,6,5,0,34,3,43,22,3,1
27,2,12,4,2,1,3,0,34,4,41,14,3,11
41,2,27,4,2,1,9,3,34,4,42,15,3,14
40,2,6,5,1,1,6,3,35,4,42,13,3,12
51,2,48,1,1,1,4,1,35,4,42,15,3,8
16,1,25,1,8,6,4,0,36,4,40,15,3,16
30,2,40,1,1,4,1,0,36,5,43,15,3,7
61,2,48,1,1,4,2,0,36,3,40,14,3,8
66,2,1,1,1,3,2,0,36,4,41,14,3,7
34,2,48,1,2,2,6,5,36,4,42,11,3,7
38,2,16,1,1,1,7,1,36,4,42,10,3,8
37,2,28,1,1,1,6,4,36,2,40,22,3,9
53,2,29,1,1,1,2,0,36,4,42,13,3,8
21,1,4,1,1,6,3,0,37,4,43,15,3,7
30,1,36,5,1,6,3,0,37,3,41,14,3,10
52,2,51,1,2,6,3,1,37,3,43,15,3,8
42,2,4,1,1,4,4,2,37,4,42,15,3,12
58,2,20,1,1,4,5,0,37,5,42,11,3,9
48,2,31,1,1,3,2,1,37,3,40,13,3,7
56,2,55,1,2,3,1,0,37,4,40,14,3,11
22,2,10,2,1,1,3,1,37,4,42,17,3,9
44,2,54,1,1,1,3,0,37,4,42,15,3,12
21,2,17,1,1,6,2,0,38,4,42,11,3,5
22,1,18,1,1,6,3,0,38,4,41,13,3,16
33,2,50,1,1,4,4,1,38,4,42,15,3,11
46,2,55,1,1,4,4,0,38,4,43,15,3,12
56,2,36,1,2,1,2,0,38,4,41,14,3,10
52,1,36,1,2,1,2,0,38,4,41,6,3,10
42,2,44,1,2,1,5,2,38,4,42,11,3,11
21,2,2,5,1,6,5,0,39,3,40,8,3,12
56,2,5,1,2,6,2,1,39,4,42,13,3,4
33,2,5,1,1,6,3,2,39,4,43,1,3,6
38,2,6,4,1,6,6,3,39,4,41,17,3,11
29,2,8,3,1,6,1,0,39,4,42,11,3,7
29,2,9,1,1,6,6,3,39,4,43,8,3,13
21,1,10,5,2,6,4,0,39,4,42,11,3,14
40,2,10,1,2,6,4,2,39,4,43,8,3,5
23,2,11,1,2,6,5,0,39,3,43,15,3,1
37,2,12,1,2,6,3,2,39,4,40,15,3,6
25,2,12,1,1,6,4,2,39,4,42,11,3,6
28,1,17,1,1,6,3,0,39,4,40,13,3,10
42,2,17,1,2,6,3,0,39,4,42,11,3,12
22,1,18,1,1,6,2,0,39,4,42,10,3,1
20,1,18,1,1,6,2,0,39,4,42,13,3,12
24,2,18,1,1,6,3,2,39,4,43,10,3,5
20,2,19,5,1,6,2,1,39,4,42,11,3,4
25,1,21,1,1,6,2,0,39,4,40,14,3,7
24,2,21,1,1,6,4,0,39,4,42,15,3,10
28,2,22,1,2,6,4,3,39,4,42,11,3,2
54,2,22,1,1,6,1,0,39,4,40,13,3,8
25,2,22,1,1,6,2,0,39,4,42,17,3,14
31,1,23,1,1,6,3,1,39,4,40,13,3,9
26,2,24,1,2,6,4,3,39,4,42,10,3,9
42,1,25,4,1,6,4,1,39,4,43,17,3,16
18,2,25,1,1,6,2,0,39,4,42,17,3,10
19,2,25,1,1,6,4,0,39,4,42,10,3,7
49,2,26,1,1,6,1,0,39,4,42,11,3,13
22,1,28,1,2,6,2,0,39,1,40,13,3,6
29,1,29,1,1,6,2,0,39,4,41,11,3,15
19,2,30,1,1,6,5,0,39,4,42,11,3,15
35,2,32,1,1,6,2,0,39,4,42,17,3,8
30,1,33,1,1,6,1,0,39,4,42,13,3,16
34,2,35,1,1,6,4,0,39,4,42,17,3,16
29,2,35,1,1,6,5,4,39,4,42,15,3,3
61,2,35,1,2,6,2,0,39,3,40,8,3,8
46,1,36,5,1,6,4,2,39,4,42,16,3,6
27,2,36,1,2,6,4,0,39,4,43,15,3,8
28,1,36,1,1,6,2,0,39,4,42,10,3,4
20,2,36,1,2,6,2,1,39,4,42,10,3,4
44,2,36,1,2,6,2,1,39,4,41,17,3,6
54,2,36,1,2,6,1,0,39,2,40,17,3,8
30,2,37,1,2,6,4,3,39,4,42,15,3,11
33,2,39,1,2,6,3,2,39,4,42,11,3,7
20,2,39,1,2,6,2,0,39,4,42,11,3,11
55,2,39,1,2,6,1,0,39,4,43,8,3,4
24,2,42,4,1,6,7,2,39,4,42,17,3,9
26,1,44,4,1,6,1,0,39,4,40,14,3,15
26,2,44,1,8,6,3,1,39,2,41,16,3,7
57,2,45,1,2,6,1,0,39,4,42,13,3,4
30,2,46,1,3,6,1,0,39,4,42,15,3,12
67,2,46,1,1,6,3,0,39,4,42,11,3,14
33,2,47,1,2,6,2,1,39,4,41,11,3,2
58,2,50,1,1,6,2,0,39,4,40,22,3,13
25,2,51,1,2,6,5,0,39,4,42,15,3,12
21,2,51,1,2,6,2,0,39,4,42,10,3,6
34,2,54,1,1,6,2,0,39,4,42,11,3,13
35,1,54,1,1,6,4,0,39,2,40,14,3,15
27,1,55,1,1,6,2,0,39,4,42,17,3,9
19,2,56,1,1,6,4,2,39,3,42,13,3,14
57,2,22,1,2,5,2,0,39,4,42,11,3,9
53,2,28,1,1,5,2,0,39,4,42,15,3,10
26,2,29,1,1,5,2,1,39,4,42,15,3,1
57,2,35,4,1,5,6,0,39,2,40,13,3,6
52,2,36,1,1,5,1,0,39,3,43,6,3,14
60,2,39,4,1,5,1,0,39,3,40,8,3,15
48,2,50,1,1,5,3,0,39,4,42,14,3,12
44,2,2,1,1,4,3,2,39,4,43,2,3,10
56,2,4,1,1,4,2,0,39,4,43,15,3,8
43,2,9,1,1,4,2,0,39,4,42,4,3,7
67,2,12,1,2,4,1,0,39,3,40,22,3,7
36,2,18,1,2,4,3,1,39,4,42,11,3,8
51,2,19,1,1,4,1,0,39,4,42,11,3,8
57,1,22,1,2,4,1,0,39,4,42,11,3,13
63,2,23,1,1,4,2,0,39,5,40,8,3,8
46,1,28,1,2,4,1,0,39,4,41,11,3,9
41,2,28,1,1,4,2,0,39,2,42,15,3,5
59,2,36,1,1,4,3,0,39,4,42,11,3,12
57,2,39,1,1,4,1,0,39,4,42,11,3,9
57,2,39,1,1,4,1,0,39,4,42,11,3,4
64,2,40,1,1,4,1,0,39,4,42,15,3,7
47,2,41,1,1,4,3,1,39,4,42,15,3,10
30,1,41,1,1,4,1,0,39,4,42,10,3,9
52,1,42,1,2,4,4,1,39,4,42,11,3,11
49,2,42,1,1,4,1,0,39,4,42,10,3,6
64,2,42,1,1,4,1,0,39,4,42,11,3,9
52,2,44,1,1,4,3,0,39,4,42,10,3,6
33,2,48,1,1,4,3,2,39,4,41,17,3,7
53,1,54,1,1,4,2,0,39,4,41,10,3,14
29,2,56,1,1,4,4,3,39,4,43,15,3,5
65,2,1,1,1,3,1,0,39,3,40,8,3,10
62,2,12,1,1,3,1,0,39,3,40,11,3,10
58,2,12,1,1,3,1,0,39,4,42,13,3,7
